,WEEK_START,MSA,average_rent,total_population,total_household,physical_visits,virtual_visits
11589,2020-06-01,"Savannah, GA",1043.9222,386036.0,142788.0,5791.0,13512.0
11590,2020-06-01,"Seattle, WA",2148.5723,3871323.0,1499147.0,25809.0,51618.0
11591,2020-06-01,"Tallahassee, FL",1061.194,382197.0,147777.0,3822.0,8408.0
11592,2020-06-01,"Tampa, FL",1277.5793,3097859.0,1213267.0,30979.0,103263.0
11593,2020-06-01,"Trenton, NJ",1822.7897,367922.0,129936.0,3679.0,14716.0
11594,2020-06-01,"Tucson, AZ",932.2835,1027207.0,404739.0,5136.0,15408.0
11595,2020-06-01,"Tulsa, OK",976.3186,990544.0,382217.0,5943.0,13075.0
11596,2020-06-01,"Urban Honolulu, HI",2553.0974,984821.0,312795.0,7386.0,29544.0
11597,2020-06-01,"Vallejo, CA",1960.2957,441829.0,149865.0,5891.0,17673.0
11598,2020-06-01,"Washington, DC",2032.0611,6196585.0,2216997.0,37180.0,148720.0
11599,2020-06-01,"Wilmington, NC",1064.3534,288337.0,117378.0,1730.0,3028.0
11600,2020-06-01,"Worcester, MA",2558.3333,941338.0,354904.0,3765.0,9412.0
11601,2020-06-08,"Albuquerque, NM",819.2572,912108.0,351354.0,18242.0,40132.0
11602,2020-06-08,"Ann Arbor, MI",1173.261,367000.0,141245.0,2936.0,8074.0
11603,2020-06-08,"Atlanta, GA",1556.9134,5862424.0,2104360.0,58624.0,156331.0
11604,2020-06-08,"Austin, TX",1330.0094,2114441.0,764989.0,21144.0,84576.0
11605,2020-06-08,"Baltimore, MD",1672.4789,2796733.0,1049909.0,55935.0,223740.0
11606,2020-06-08,"Baton Rouge, LA",1055.6645,854318.0,308531.0,12815.0,38445.0
11607,2020-06-08,"Birmingham, AL",1028.7566,1085330.0,417562.0,14471.0,38589.0
11608,2020-06-08,"Boston, MA",2658.7322,4832346.0,1831217.0,19329.0,38658.0
11609,2020-06-08,"Boulder, CO",1657.32,322510.0,127415.0,1613.0,1936.0
11610,2020-06-08,"Bremerton, WA",1486.1349,265882.0,103913.0,1773.0,3901.0
11611,2020-06-08,"Bridgeport, CT",2185.3841,943926.0,340189.0,5664.0,7930.0
11612,2020-06-08,"Cape Coral, FL",1172.2857,737468.0,275965.0,7375.0,29500.0
11613,2020-06-08,"Charleston, SC",1331.1547,774508.0,291427.0,7745.0,12392.0
11614,2020-06-08,"Charlotte, NC",1320.3825,2545560.0,952806.0,25456.0,38184.0
11615,2020-06-08,"Chattanooga, TN",1194.4654,556209.0,219166.0,8343.0,16686.0
11616,2020-06-08,"Chicago, IL",1919.8699,9508605.0,3514621.0,38034.0,53248.0
11617,2020-06-08,"College Station, TX",725.1964,258029.0,92666.0,1720.0,2580.0
11618,2020-06-08,"Colorado Springs, CO",1482.1666,723498.0,267755.0,3617.0,7234.0
11619,2020-06-08,"Columbia, SC",1397.6022,824278.0,312401.0,4946.0,5935.0
11620,2020-06-08,"Columbus, OH",1200.9201,2077761.0,794449.0,13852.0,27704.0
11621,2020-06-08,"Dallas, TX",1363.3504,7320663.0,2553470.0,29283.0,46853.0
11622,2020-06-08,"Daphne, AL",1026.3787,212830.0,80930.0,4257.0,5108.0
11623,2020-06-08,"Deltona, FL",1315.1102,646288.0,258616.0,8617.0,34468.0
11624,2020-06-08,"Denver, CO",1585.6869,2892066.0,1112126.0,21690.0,72300.0
11625,2020-06-08,"Durham, NC",1459.452,626695.0,245658.0,4700.0,10340.0
11626,2020-06-08,"Fayetteville, AR",865.3732,514259.0,190853.0,10285.0,22627.0
11627,2020-06-08,"Flagstaff, AZ",1813.7467,141274.0,47447.0,2119.0,2967.0
11628,2020-06-08,"Fort Collins, CO",1394.4749,344786.0,137021.0,2069.0,5690.0
11629,2020-06-08,"Greeley, CO",1539.925,305345.0,104671.0,6107.0,7328.0
11630,2020-06-08,"Greensboro, NC",995.7853,762063.0,297916.0,3810.0,8382.0
11631,2020-06-08,"Greenville, SC",948.7194,895942.0,343270.0,8959.0,10751.0
11632,2020-06-08,"Houston, TX",1272.5897,6884138.0,2352275.0,45894.0,137682.0
11633,2020-06-08,"Jacksonville, FL",1241.2102,1503574.0,563946.0,11277.0,24809.0
11634,2020-06-08,"Lafayette, LA",1038.7564,489914.0,181798.0,6532.0,9798.0
11635,2020-06-08,"Lakeland, FL",991.9448,686218.0,235283.0,6862.0,10293.0
11636,2020-06-08,"Las Cruces, NM",1000.9264,216069.0,77842.0,3241.0,8102.0
11637,2020-06-08,"Las Vegas, NV",1255.7624,2182004.0,783524.0,10910.0,13092.0
11638,2020-06-08,"Los Angeles, CA",2554.4383,13249614.0,4354287.0,176662.0,247327.0
11639,2020-06-08,"Louisville, KY",840.537,1257088.0,491443.0,6285.0,13827.0
11640,2020-06-08,"Miami, FL",1834.8806,6090660.0,2127517.0,60907.0,121814.0
11641,2020-06-08,"Milwaukee, WI",1529.5294,1575223.0,631092.0,9451.0,22052.0
11642,2020-06-08,"Minneapolis, MN",1735.1717,3573609.0,1373979.0,17868.0,53604.0
11643,2020-06-08,"Montgomery, AL",1059.4661,373544.0,144883.0,2241.0,7470.0
11644,2020-06-08,"Napa, CA",2302.4072,139623.0,48705.0,2094.0,5584.0
11645,2020-06-08,"Naples, FL",1297.1549,371453.0,142979.0,3715.0,6501.0
11646,2020-06-08,"Nashville, TN",1644.4539,1871903.0,708788.0,28079.0,56158.0
11647,2020-06-08,"New Haven, CT",2111.25,857513.0,330572.0,5717.0,11434.0
11648,2020-06-08,"New York, NY",2618.1585,19294236.0,6997001.0,154354.0,231531.0
11649,2020-06-08,"North Port, FL",1242.815,803709.0,328198.0,8037.0,16074.0
11650,2020-06-08,"Ogden, UT",1216.0858,662875.0,209117.0,6629.0,19887.0
11651,2020-06-08,"Olympia, WA",1481.8407,279711.0,109983.0,2098.0,3776.0
11652,2020-06-08,"Orlando, FL",1433.4065,2508970.0,872831.0,50179.0,137992.0
11653,2020-06-08,"Oxnard, CA",2282.6889,847263.0,271040.0,8473.0,16946.0
11654,2020-06-08,"Palm Bay, FL",1314.7735,585507.0,230417.0,5855.0,13662.0
11655,2020-06-08,"Panama City, FL",1259.4174,182161.0,71422.0,1457.0,4007.0
11656,2020-06-08,"Pensacola, FL",963.9229,488246.0,183618.0,2441.0,8137.0
11657,2020-06-08,"Philadelphia, PA",1905.2254,6079130.0,2280112.0,121583.0,273562.0
11658,2020-06-08,"Phoenix, AZ",1268.751,4761603.0,1693396.0,35712.0,95232.0
11659,2020-06-08,"Port St. Lucie, FL",1018.7751,472012.0,179289.0,4720.0,9440.0
11660,2020-06-08,"Portland, OR",1489.2572,2445761.0,938646.0,48915.0,107613.0
11661,2020-06-08,"Prescott Valley, AZ",1485.0064,228067.0,98386.0,1140.0,3420.0
11662,2020-06-08,"Provo, UT",1295.6181,616791.0,169455.0,4934.0,11842.0
11663,2020-06-08,"Raleigh, NC",1306.907,1332311.0,494521.0,9992.0,11990.0
11664,2020-06-08,"Reno, NV",1499.1706,460924.0,183807.0,1844.0,6761.0
11665,2020-06-08,"Richmond, VA",1508.3675,1269530.0,481217.0,12695.0,25390.0
11666,2020-06-08,"Riverside, CA",1938.6545,4560470.0,1360934.0,45605.0,152017.0
11667,2020-06-08,"Rochester, MN",1782.0921,217964.0,87500.0,872.0,1395.0
11668,2020-06-08,"Sacramento, CA",1662.8183,2315980.0,831150.0,46320.0,64848.0
11669,2020-06-08,"Salt Lake City, UT",1367.6982,1201043.0,395298.0,12010.0,24020.0
11670,2020-06-08,"San Antonio, TX",1031.4244,2468193.0,811335.0,19746.0,65820.0
11671,2020-06-08,"San Diego, CA",2294.3479,3316073.0,1125286.0,19896.0,44766.0
11672,2020-06-08,"San Francisco, CA",3138.0234,4701332.0,1703275.0,70520.0,193930.0
11673,2020-06-08,"San Jose, CA",2944.0793,1987846.0,658350.0,13252.0,29817.0
11674,2020-06-08,"San Luis Obispo, CA",2317.669,282165.0,105981.0,1881.0,6897.0
11675,2020-06-08,"Santa Cruz, CA",2691.8846,273962.0,95818.0,2740.0,8220.0
11676,2020-06-08,"Santa Rosa, CA",2317.7361,499772.0,189374.0,4998.0,13328.0
11677,2020-06-08,"Savannah, GA",1043.9222,386036.0,142788.0,3860.0,14153.0
11678,2020-06-08,"Seattle, WA",2141.6546,3871323.0,1499147.0,30971.0,68136.0
11679,2020-06-08,"Tallahassee, FL",1055.2957,382197.0,147777.0,3058.0,5352.0
11680,2020-06-08,"Tampa, FL",1277.9168,3097859.0,1213267.0,30979.0,61958.0
11681,2020-06-08,"Trenton, NJ",1824.895,367922.0,129936.0,2208.0,4416.0
11682,2020-06-08,"Tucson, AZ",920.3485,1027207.0,404739.0,6848.0,27392.0
11683,2020-06-08,"Tulsa, OK",978.0851,990544.0,382217.0,6604.0,13208.0
11684,2020-06-08,"Urban Honolulu, HI",2584.398,984821.0,312795.0,4924.0,13541.0
11685,2020-06-08,"Vallejo, CA",1968.9836,441829.0,149865.0,3314.0,6628.0
11686,2020-06-08,"Washington, DC",2037.3884,6196585.0,2216997.0,61966.0,92949.0
11687,2020-06-08,"Wilmington, NC",1071.0675,288337.0,117378.0,2307.0,5075.0
11688,2020-06-08,"Worcester, MA",2544.5,941338.0,354904.0,9413.0,25101.0
11689,2020-06-15,"Albuquerque, NM",818.8416,912108.0,351354.0,3648.0,9120.0
11690,2020-06-15,"Ann Arbor, MI",1173.261,367000.0,141245.0,4893.0,6850.0
11691,2020-06-15,"Atlanta, GA",1544.246,5862424.0,2104360.0,35175.0,140700.0
11692,2020-06-15,"Austin, TX",1321.9743,2114441.0,764989.0,42289.0,84578.0
11693,2020-06-15,"Baltimore, MD",1672.0464,2796733.0,1049909.0,16780.0,55933.0
11694,2020-06-15,"Baton Rouge, LA",1061.7559,854318.0,308531.0,8543.0,23493.0
11695,2020-06-15,"Birmingham, AL",1047.0164,1085330.0,417562.0,10853.0,23877.0
11696,2020-06-15,"Boston, MA",2654.9018,4832346.0,1831217.0,72485.0,108728.0
11697,2020-06-15,"Boulder, CO",1652.2692,322510.0,127415.0,4838.0,9676.0
11698,2020-06-15,"Bremerton, WA",1493.4672,265882.0,103913.0,2659.0,4254.0
11699,2020-06-15,"Bridgeport, CT",2162.338,943926.0,340189.0,3776.0,7552.0
11700,2020-06-15,"Cape Coral, FL",1170.2279,737468.0,275965.0,4425.0,7080.0
11701,2020-06-15,"Charleston, SC",1336.7229,774508.0,291427.0,5809.0,13942.0
11702,2020-06-15,"Charlotte, NC",1326.7158,2545560.0,952806.0,50911.0,203644.0
11703,2020-06-15,"Chattanooga, TN",1194.216,556209.0,219166.0,3708.0,7416.0
11704,2020-06-15,"Chicago, IL",1922.1833,9508605.0,3514621.0,126781.0,348648.0
11705,2020-06-15,"College Station, TX",726.3227,258029.0,92666.0,5161.0,12902.0
11706,2020-06-15,"Colorado Springs, CO",1491.3001,723498.0,267755.0,7235.0,15917.0
11707,2020-06-15,"Columbia, SC",1397.6022,824278.0,312401.0,8243.0,18135.0
11708,2020-06-15,"Columbus, OH",1202.9693,2077761.0,794449.0,15583.0,51943.0
11709,2020-06-15,"Dallas, TX",1363.1533,7320663.0,2553470.0,73207.0,219621.0
11710,2020-06-15,"Daphne, AL",1032.4868,212830.0,80930.0,4257.0,8514.0
11711,2020-06-15,"Deltona, FL",1320.0397,646288.0,258616.0,6463.0,21543.0
11712,2020-06-15,"Denver, CO",1584.2784,2892066.0,1112126.0,11568.0,17352.0
11713,2020-06-15,"Durham, NC",1457.895,626695.0,245658.0,6267.0,11281.0
11714,2020-06-15,"Fayetteville, AR",870.3748,514259.0,190853.0,3857.0,5786.0
11715,2020-06-15,"Flagstaff, AZ",1813.6748,141274.0,47447.0,2825.0,8475.0
11716,2020-06-15,"Fort Collins, CO",1421.033,344786.0,137021.0,5172.0,7758.0
11717,2020-06-15,"Greeley, CO",1560.8167,305345.0,104671.0,2036.0,6108.0
11718,2020-06-15,"Greensboro, NC",986.6395,762063.0,297916.0,5080.0,20320.0
11719,2020-06-15,"Greenville, SC",941.4267,895942.0,343270.0,8959.0,20158.0
11720,2020-06-15,"Houston, TX",1261.8956,6884138.0,2352275.0,45894.0,68841.0
11721,2020-06-15,"Jacksonville, FL",1306.0593,1503574.0,563946.0,10024.0,30072.0
11722,2020-06-15,"Lafayette, LA",1037.6266,489914.0,181798.0,3674.0,8818.0
11723,2020-06-15,"Lakeland, FL",915.5663,686218.0,235283.0,13724.0,37741.0
11724,2020-06-15,"Las Cruces, NM",1001.9763,216069.0,77842.0,2161.0,7924.0
11725,2020-06-15,"Las Vegas, NV",1266.1223,2182004.0,783524.0,14547.0,40004.0
11726,2020-06-15,"Los Angeles, CA",2558.7149,13249614.0,4354287.0,79498.0,264993.0
11727,2020-06-15,"Louisville, KY",840.537,1257088.0,491443.0,10057.0,14080.0
11728,2020-06-15,"Miami, FL",1834.3194,6090660.0,2127517.0,40604.0,111661.0
11729,2020-06-15,"Milwaukee, WI",1529.949,1575223.0,631092.0,9451.0,22682.0
11730,2020-06-15,"Minneapolis, MN",1597.4923,3573609.0,1373979.0,23824.0,28589.0
11731,2020-06-15,"Montgomery, AL",1057.5169,373544.0,144883.0,3735.0,8715.0
11732,2020-06-15,"Napa, CA",2298.9216,139623.0,48705.0,931.0,1117.0
11733,2020-06-15,"Naples, FL",1296.2327,371453.0,142979.0,2786.0,4458.0
11734,2020-06-15,"Nashville, TN",1647.3683,1871903.0,708788.0,14039.0,42117.0
11735,2020-06-15,"New Haven, CT",2110.9211,857513.0,330572.0,6860.0,13720.0
11736,2020-06-15,"New York, NY",2668.0873,19294236.0,6997001.0,289414.0,1061185.0
11737,2020-06-15,"North Port, FL",1240.1002,803709.0,328198.0,5358.0,17860.0
11738,2020-06-15,"Ogden, UT",1212.8844,662875.0,209117.0,6629.0,19887.0
11739,2020-06-15,"Olympia, WA",1489.9195,279711.0,109983.0,4196.0,9441.0
11740,2020-06-15,"Orlando, FL",1428.0763,2508970.0,872831.0,25090.0,50180.0
11741,2020-06-15,"Oxnard, CA",2295.9111,847263.0,271040.0,4236.0,15532.0
11742,2020-06-15,"Palm Bay, FL",1313.575,585507.0,230417.0,2928.0,5856.0
11743,2020-06-15,"Panama City, FL",1288.001,182161.0,71422.0,2732.0,6147.0
11744,2020-06-15,"Pensacola, FL",978.6552,488246.0,183618.0,3906.0,5468.0
11745,2020-06-15,"Philadelphia, PA",1905.3099,6079130.0,2280112.0,48633.0,106993.0
11746,2020-06-15,"Phoenix, AZ",1273.1385,4761603.0,1693396.0,47616.0,83328.0
11747,2020-06-15,"Port St. Lucie, FL",1019.2903,472012.0,179289.0,3147.0,6294.0
11748,2020-06-15,"Portland, OR",1488.87,2445761.0,938646.0,24458.0,36687.0
11749,2020-06-15,"Prescott Valley, AZ",1473.6178,228067.0,98386.0,4561.0,10642.0
11750,2020-06-15,"Provo, UT",1298.1181,616791.0,169455.0,9252.0,12953.0
11751,2020-06-15,"Raleigh, NC",1306.9133,1332311.0,494521.0,13323.0,21317.0
11752,2020-06-15,"Reno, NV",1506.4901,460924.0,183807.0,3687.0,11061.0
11753,2020-06-15,"Richmond, VA",1508.3675,1269530.0,481217.0,19043.0,28564.0
11754,2020-06-15,"Riverside, CA",1953.057,4560470.0,1360934.0,36484.0,133775.0
11755,2020-06-15,"Rochester, MN",1762.9717,217964.0,87500.0,4359.0,11624.0
11756,2020-06-15,"Sacramento, CA",1657.2462,2315980.0,831150.0,34740.0,92640.0
11757,2020-06-15,"Salt Lake City, UT",1369.7828,1201043.0,395298.0,4804.0,11530.0
11758,2020-06-15,"San Antonio, TX",1028.3828,2468193.0,811335.0,12341.0,30852.0
11759,2020-06-15,"San Diego, CA",2292.9516,3316073.0,1125286.0,26529.0,106116.0
11760,2020-06-15,"San Francisco, CA",3122.4635,4701332.0,1703275.0,28208.0,70520.0
11761,2020-06-15,"San Jose, CA",2929.019,1987846.0,658350.0,13252.0,18553.0
11762,2020-06-15,"San Luis Obispo, CA",2315.1655,282165.0,105981.0,3762.0,6019.0
11763,2020-06-15,"Santa Cruz, CA",2688.3453,273962.0,95818.0,2740.0,4795.0
11764,2020-06-15,"Santa Rosa, CA",2304.4119,499772.0,189374.0,2999.0,3599.0
11765,2020-06-15,"Savannah, GA",1043.9439,386036.0,142788.0,2574.0,3604.0
11766,2020-06-15,"Seattle, WA",2097.8004,3871323.0,1499147.0,23228.0,46456.0
11767,2020-06-15,"Tallahassee, FL",1051.4247,382197.0,147777.0,3822.0,5351.0
11768,2020-06-15,"Tampa, FL",1298.1956,3097859.0,1213267.0,61957.0,144566.0
11769,2020-06-15,"Trenton, NJ",1837.1583,367922.0,129936.0,2208.0,4968.0
11770,2020-06-15,"Tucson, AZ",920.3485,1027207.0,404739.0,10272.0,18490.0
11771,2020-06-15,"Tulsa, OK",975.342,990544.0,382217.0,7429.0,29716.0
11772,2020-06-15,"Urban Honolulu, HI",2584.398,984821.0,312795.0,14772.0,39392.0
11773,2020-06-15,"Vallejo, CA",1977.3635,441829.0,149865.0,3535.0,10605.0
11774,2020-06-15,"Washington, DC",2086.6906,6196585.0,2216997.0,61966.0,74359.0
11775,2020-06-15,"Wilmington, NC",1076.9322,288337.0,117378.0,1730.0,2422.0
11776,2020-06-15,"Worcester, MA",2516.8333,941338.0,354904.0,4707.0,10983.0
11777,2020-06-22,"Albuquerque, NM",819.3395,912108.0,351354.0,4561.0,12163.0
11778,2020-06-22,"Ann Arbor, MI",1269.2131,367000.0,141245.0,5505.0,15139.0
11779,2020-06-22,"Atlanta, GA",1527.5919,5862424.0,2104360.0,78166.0,109432.0
11780,2020-06-22,"Austin, TX",1323.0291,2114441.0,764989.0,31717.0,57091.0
11781,2020-06-22,"Baltimore, MD",1679.7337,2796733.0,1049909.0,27967.0,44747.0
11782,2020-06-22,"Baton Rouge, LA",1069.6324,854318.0,308531.0,8543.0,12814.0
11783,2020-06-22,"Birmingham, AL",1050.6332,1085330.0,417562.0,10853.0,27132.0
11784,2020-06-22,"Boston, MA",2650.2577,4832346.0,1831217.0,24162.0,60405.0
11785,2020-06-22,"Boulder, CO",1656.0877,322510.0,127415.0,2580.0,8600.0
11786,2020-06-22,"Bremerton, WA",1524.4232,265882.0,103913.0,2659.0,9750.0
11787,2020-06-22,"Bridgeport, CT",2160.0222,943926.0,340189.0,9439.0,21238.0
11788,2020-06-22,"Cape Coral, FL",1170.2289,737468.0,275965.0,7375.0,16225.0
11789,2020-06-22,"Charleston, SC",1349.7496,774508.0,291427.0,10327.0,30981.0
11790,2020-06-22,"Charlotte, NC",1328.9727,2545560.0,952806.0,16970.0,56567.0
11791,2020-06-22,"Chattanooga, TN",1199.6779,556209.0,219166.0,5562.0,16686.0
11792,2020-06-22,"Chicago, IL",1915.7309,9508605.0,3514621.0,95086.0,166400.0
11793,2020-06-22,"College Station, TX",727.1742,258029.0,92666.0,2064.0,3302.0
11794,2020-06-22,"Colorado Springs, CO",1498.3661,723498.0,267755.0,9647.0,21706.0
11795,2020-06-22,"Columbia, SC",1397.6022,824278.0,312401.0,4946.0,13602.0
11796,2020-06-22,"Columbus, OH",1211.4272,2077761.0,794449.0,20778.0,83112.0
11797,2020-06-22,"Dallas, TX",1369.0839,7320663.0,2553470.0,73207.0,128112.0
11798,2020-06-22,"Daphne, AL",1028.807,212830.0,80930.0,1064.0,2128.0
11799,2020-06-22,"Deltona, FL",1325.7558,646288.0,258616.0,4309.0,9695.0
11800,2020-06-22,"Denver, CO",1585.9844,2892066.0,1112126.0,57841.0,115682.0
11801,2020-06-22,"Durham, NC",1459.3542,626695.0,245658.0,6267.0,18801.0
11802,2020-06-22,"Fayetteville, AR",874.6937,514259.0,190853.0,10285.0,20570.0
11803,2020-06-22,"Flagstaff, AZ",1813.2367,141274.0,47447.0,942.0,2826.0
11804,2020-06-22,"Fort Collins, CO",1443.2494,344786.0,137021.0,2758.0,6895.0
11805,2020-06-22,"Greeley, CO",1571.2625,305345.0,104671.0,2036.0,4072.0
11806,2020-06-22,"Greensboro, NC",977.9684,762063.0,297916.0,5080.0,11430.0
11807,2020-06-22,"Greenville, SC",931.6041,895942.0,343270.0,4480.0,10752.0
11808,2020-06-22,"Houston, TX",1265.5641,6884138.0,2352275.0,91789.0,137684.0
11809,2020-06-22,"Jacksonville, FL",1312.5597,1503574.0,563946.0,6014.0,12028.0
11810,2020-06-22,"Lafayette, LA",1025.5452,489914.0,181798.0,3919.0,4703.0
11811,2020-06-22,"Lakeland, FL",916.463,686218.0,235283.0,4117.0,7411.0
11812,2020-06-22,"Las Cruces, NM",1001.9763,216069.0,77842.0,864.0,1037.0
11813,2020-06-22,"Las Vegas, NV",1273.1381,2182004.0,783524.0,13092.0,48004.0
11814,2020-06-22,"Los Angeles, CA",2554.7633,13249614.0,4354287.0,176662.0,397490.0
11815,2020-06-22,"Louisville, KY",840.537,1257088.0,491443.0,18856.0,42426.0
11816,2020-06-22,"Miami, FL",1828.2928,6090660.0,2127517.0,24363.0,36544.0
11817,2020-06-22,"Milwaukee, WI",1530.162,1575223.0,631092.0,21003.0,84012.0
11818,2020-06-22,"Minneapolis, MN",1593.613,3573609.0,1373979.0,21442.0,25730.0
11819,2020-06-22,"Montgomery, AL",1059.3132,373544.0,144883.0,3735.0,10271.0
11820,2020-06-22,"Napa, CA",2296.7539,139623.0,48705.0,1117.0,1676.0
11821,2020-06-22,"Naples, FL",1329.9529,371453.0,142979.0,2476.0,7428.0
11822,2020-06-22,"Nashville, TN",1643.1257,1871903.0,708788.0,9360.0,28080.0
11823,2020-06-22,"New Haven, CT",2109.1447,857513.0,330572.0,4288.0,5146.0
11824,2020-06-22,"New York, NY",2616.1187,19294236.0,6997001.0,192942.0,463061.0
11825,2020-06-22,"North Port, FL",1229.2216,803709.0,328198.0,4822.0,19288.0
11826,2020-06-22,"Ogden, UT",1212.346,662875.0,209117.0,6629.0,24306.0
11827,2020-06-22,"Olympia, WA",1498.7267,279711.0,109983.0,1119.0,2686.0
11828,2020-06-22,"Orlando, FL",1423.7794,2508970.0,872831.0,33453.0,66906.0
11829,2020-06-22,"Oxnard, CA",2341.6804,847263.0,271040.0,6778.0,18075.0
11830,2020-06-22,"Palm Bay, FL",1312.8551,585507.0,230417.0,2342.0,3279.0
11831,2020-06-22,"Panama City, FL",1302.8435,182161.0,71422.0,2429.0,5668.0
11832,2020-06-22,"Pensacola, FL",975.689,488246.0,183618.0,2929.0,6444.0
11833,2020-06-22,"Philadelphia, PA",2097.2526,6079130.0,2280112.0,30396.0,42554.0
11834,2020-06-22,"Phoenix, AZ",1277.3683,4761603.0,1693396.0,35712.0,71424.0
11835,2020-06-22,"Port St. Lucie, FL",1020.6564,472012.0,179289.0,4720.0,9440.0
11836,2020-06-22,"Portland, OR",1490.6834,2445761.0,938646.0,9783.0,19566.0
11837,2020-06-22,"Prescott Valley, AZ",1473.6178,228067.0,98386.0,2281.0,6843.0
11838,2020-06-22,"Provo, UT",1299.3681,616791.0,169455.0,12336.0,27139.0
11839,2020-06-22,"Raleigh, NC",1308.7542,1332311.0,494521.0,10658.0,31974.0
11840,2020-06-22,"Reno, NV",1512.6481,460924.0,183807.0,6146.0,20487.0
11841,2020-06-22,"Richmond, VA",1497.3397,1269530.0,481217.0,10156.0,30468.0
11842,2020-06-22,"Riverside, CA",1955.6565,4560470.0,1360934.0,60806.0,152015.0
11843,2020-06-22,"Rochester, MN",1743.6749,217964.0,87500.0,2906.0,9687.0
11844,2020-06-22,"Sacramento, CA",1667.5309,2315980.0,831150.0,15440.0,27020.0
11845,2020-06-22,"Salt Lake City, UT",1366.791,1201043.0,395298.0,6005.0,20017.0
11846,2020-06-22,"San Antonio, TX",1026.1783,2468193.0,811335.0,16455.0,26328.0
11847,2020-06-22,"San Diego, CA",2293.9017,3316073.0,1125286.0,19896.0,54714.0
11848,2020-06-22,"San Francisco, CA",3098.2591,4701332.0,1703275.0,47013.0,112831.0
11849,2020-06-22,"San Jose, CA",2915.5714,1987846.0,658350.0,19878.0,47707.0
11850,2020-06-22,"San Luis Obispo, CA",2314.2077,282165.0,105981.0,1129.0,2484.0
11851,2020-06-22,"Santa Cruz, CA",2657.7921,273962.0,95818.0,5479.0,7671.0
11852,2020-06-22,"Santa Rosa, CA",2305.3545,499772.0,189374.0,3748.0,11244.0
11853,2020-06-22,"Savannah, GA",1043.9512,386036.0,142788.0,2316.0,5404.0
11854,2020-06-22,"Seattle, WA",2082.5508,3871323.0,1499147.0,29035.0,50811.0
11855,2020-06-22,"Tallahassee, FL",1005.9753,382197.0,147777.0,5096.0,18685.0
11856,2020-06-22,"Tampa, FL",1304.6622,3097859.0,1213267.0,24783.0,39653.0
11857,2020-06-22,"Trenton, NJ",1851.0496,367922.0,129936.0,5519.0,7727.0
11858,2020-06-22,"Tucson, AZ",899.3166,1027207.0,404739.0,6163.0,11093.0
11859,2020-06-22,"Tulsa, OK",970.7912,990544.0,382217.0,3962.0,7924.0
11860,2020-06-22,"Urban Honolulu, HI",2611.2191,984821.0,312795.0,9848.0,26261.0
11861,2020-06-22,"Vallejo, CA",1992.4418,441829.0,149865.0,6627.0,19881.0
11862,2020-06-22,"Washington, DC",2004.2411,6196585.0,2216997.0,61966.0,139424.0
11863,2020-06-22,"Wilmington, NC",1082.886,288337.0,117378.0,1442.0,2307.0
11864,2020-06-22,"Worcester, MA",2489.1667,941338.0,354904.0,6276.0,25104.0
11865,2020-06-29,"Albuquerque, NM",819.7144,912108.0,351354.0,9121.0,15962.0
11866,2020-06-29,"Ann Arbor, MI",1269.2131,367000.0,141245.0,2202.0,3523.0
11867,2020-06-29,"Atlanta, GA",1532.8412,5862424.0,2104360.0,23450.0,93800.0
11868,2020-06-29,"Austin, TX",1320.138,2114441.0,764989.0,21144.0,77528.0
11869,2020-06-29,"Baltimore, MD",1707.7746,2796733.0,1049909.0,18645.0,68365.0
11870,2020-06-29,"Baton Rouge, LA",1072.8282,854318.0,308531.0,8543.0,25629.0
11871,2020-06-29,"Birmingham, AL",1059.1364,1085330.0,417562.0,7236.0,18090.0
11872,2020-06-29,"Boston, MA",2677.6402,4832346.0,1831217.0,48323.0,106311.0
11873,2020-06-29,"Boulder, CO",1652.6116,322510.0,127415.0,3225.0,3870.0
11874,2020-06-29,"Bremerton, WA",1549.3538,265882.0,103913.0,2659.0,5983.0
11875,2020-06-29,"Bridgeport, CT",2159.1297,943926.0,340189.0,12586.0,34612.0
11876,2020-06-29,"Cape Coral, FL",1169.7994,737468.0,275965.0,3687.0,14748.0
11877,2020-06-29,"Charleston, SC",1357.5476,774508.0,291427.0,4647.0,13941.0
11878,2020-06-29,"Charlotte, NC",1331.3663,2545560.0,952806.0,10182.0,20364.0
11879,2020-06-29,"Chattanooga, TN",1204.715,556209.0,219166.0,4172.0,8344.0
11880,2020-06-29,"Chicago, IL",1927.5835,9508605.0,3514621.0,63391.0,126782.0
11881,2020-06-29,"College Station, TX",726.8993,258029.0,92666.0,1290.0,3548.0
11882,2020-06-29,"Colorado Springs, CO",1500.5875,723498.0,267755.0,14470.0,28940.0
11883,2020-06-29,"Columbia, SC",1359.3704,824278.0,312401.0,6182.0,9273.0
11884,2020-06-29,"Columbus, OH",1213.417,2077761.0,794449.0,8311.0,24933.0
11885,2020-06-29,"Dallas, TX",1370.9712,7320663.0,2553470.0,146413.0,366032.0
11886,2020-06-29,"Daphne, AL",1028.8935,212830.0,80930.0,3192.0,7980.0
11887,2020-06-29,"Deltona, FL",1331.4781,646288.0,258616.0,6463.0,11310.0
11888,2020-06-29,"Denver, CO",1589.7672,2892066.0,1112126.0,21690.0,86760.0
11889,2020-06-29,"Durham, NC",1457.4607,626695.0,245658.0,8356.0,33424.0
11890,2020-06-29,"Fayetteville, AR",881.8339,514259.0,190853.0,5143.0,7200.0
